koi_disposition,koi_prad,koi_teq,koi_period
CONFIRMED,2.16,588,24.805677499999998
CONFIRMED,2.45,484,44.3471936
CONFIRMED,1.02,817,9.220769099999998
CONFIRMED,1.1,717,13.639664800000002
CONFIRMED,1.31,1332,3.02168007
CONFIRMED,1.47,1239,3.222975318
CANDIDATE,1.66,527,42.0370662
CANDIDATE,1.4,663,21.0112068
CANDIDATE,3.0,955,5.82348911
CANDIDATE,2.27,682,8.75059775
FALSE POSITIVE,19.33,962,9.41475056
CONFIRMED,1.67,382,18.75470238
FALSE POSITIVE,72.32,2882,0.648868342
FALSE POSITIVE,1.43,1571,3.00363219
CONFIRMED,1.85,852,11.30123036
CONFIRMED,1.44,1177,4.24153629
CONFIRMED,3.14,964,17.32419108
CONFIRMED,1.94,779,14.37457572
CONFIRMED,1.08,890,9.65188331
FALSE POSITIVE,3.16,1374,6.0990117999999995
CANDIDATE,1.88,462,49.4781446
CONFIRMED,3.01,743,30.863947600000003
CONFIRMED,1.24,1489,2.403640701
FALSE POSITIVE,1.58,1645,2.90060781
CONFIRMED,1.84,1231,4.51436096
CONFIRMED,2.86,1312,4.919584997
CONFIRMED,3.32,921,11.41911886
CANDIDATE,1.36,420,14.53410833
CONFIRMED,3.13,778,33.0063185
FALSE POSITIVE,1.19,1358,3.47143963
CONFIRMED,1.74,580,29.6193891
CONFIRMED,1.44,1089,8.0922105
FALSE POSITIVE,88.51,1842,3.117087797
CONFIRMED,3.2,653,22.687154999999997
FALSE POSITIVE,7.09,1659,0.9374063779999999
FALSE POSITIVE,29.53,1832,0.668483615
FALSE POSITIVE,1.39,1824,1.544927524
CONFIRMED,1.37,1305,4.48758768
FALSE POSITIVE,42.99,1046,4.70818628
FALSE POSITIVE,23.42,888,14.40585744
FALSE POSITIVE,225.25,825,7.702374154
CONFIRMED,2.94,701,16.56062577
CONFIRMED,2.77,777,15.74958583
CONFIRMED,3.04,626,37.814525200000006
CONFIRMED,1.55,741,12.64504291
CONFIRMED,1.36,621,21.5262958
CONFIRMED,1.91,1109,6.40087137
CONFIRMED,3.66,702,51.077104799999994
FALSE POSITIVE,10.66,877,7.388833611
FALSE POSITIVE,52.51,1582,2.698021895
CONFIRMED,10.36,418,117.93110800000001
FALSE POSITIVE,38.2,820,11.97360504
FALSE POSITIVE,5.39,1707,1.231364189
FALSE POSITIVE,29.29,1435,2.102416517
FALSE POSITIVE,37.3,811,11.703109300000001
CANDIDATE,3.84,912,13.73808249
FALSE POSITIVE,843.45,834,16.66216657
FALSE POSITIVE,43.73,2224,0.752159702
FALSE POSITIVE,2.96,803,4.81886153
CONFIRMED,12.37,394,125.86540190000001
CONFIRMED,2.67,607,34.5439452
CONFIRMED,3.06,1008,10.74241765
FALSE POSITIVE,2.24,2504,4.02378908
CONFIRMED,15.75,1408,2.495780169
FALSE POSITIVE,517.43,817,8.428090255
FALSE POSITIVE,25.0,827,1.7142747269999998
FALSE POSITIVE,49.52,396,137.759605
FALSE POSITIVE,16.89,1272,2.155278342
FALSE POSITIVE,12.07,1023,3.6613264819999998
CONFIRMED,2.0,775,4.75400072
FALSE POSITIVE,5.35,1104,9.08937826
CONFIRMED,13.06,1356,3.234699282
CONFIRMED,4.12,582,31.99552485
FALSE POSITIVE,31.24,1513,1.577800747
CANDIDATE,21.65,1480,2.380862632
FALSE POSITIVE,26.56,1502,1.752567456
CONFIRMED,8.49,574,51.92920654
CANDIDATE,2.87,1124,3.014330766
CANDIDATE,2.66,744,5.644914153999999
CONFIRMED,2.68,980,3.105507835
FALSE POSITIVE,35.19,1727,1.336109338
CANDIDATE,4.44,585,13.35151248
CONFIRMED,1.38,446,5.841636615
CONFIRMED,1.52,297,19.85029495
FALSE POSITIVE,16.26,328,119.4081716
FALSE POSITIVE,7.12,2387,1.1715364129999999
FALSE POSITIVE,21.79,1171,3.0535632510000004
FALSE POSITIVE,2.36,2020,1.031096352
CONFIRMED,2.15,488,11.00817635
CONFIRMED,12.41,812,52.5008645
CONFIRMED,1.2,1322,0.63133171
CONFIRMED,2.62,686,12.69905011
CANDIDATE,1.92,643,8.74292005
CANDIDATE,3.19,532,37.10114179999999
CANDIDATE,6.45,376,104.8205868
CONFIRMED,1.14,363,10.8644095
CONFIRMED,10.3,416,124.4197175
CONFIRMED,1.51,1252,1.219568047
CONFIRMED,2.74,1523,2.05388477
CONFIRMED,2.81,509,38.86848956
CONFIRMED,5.47,774,35.735361600000005
CONFIRMED,3.2,574,54.420540700000004
FALSE POSITIVE,38.86,782,14.32407216
CONFIRMED,2.18,605,27.07237655
CONFIRMED,3.13,478,55.6391882
CONFIRMED,2.52,513,46.6856205
CANDIDATE,3.29,584,34.296636299999996
CANDIDATE,2.53,1028,9.97716876
FALSE POSITIVE,15.4,593,30.882538699999998
FALSE POSITIVE,15.33,700,72.4914068
FALSE POSITIVE,24.03,1182,4.93913074
CONFIRMED,1.22,837,2.240486703
CANDIDATE,2.29,406,105.0145774
CONFIRMED,1.55,879,4.88084456
CONFIRMED,2.43,867,10.56137217
CANDIDATE,2.24,583,16.00460392
FALSE POSITIVE,3.05,1405,3.55650737
CONFIRMED,2.15,1097,3.148661555
FALSE POSITIVE,20.03,1868,0.70544824
CONFIRMED,2.81,875,3.295701024
CONFIRMED,2.33,746,5.315954488
CONFIRMED,2.19,766,10.04556377
CONFIRMED,1.09,1137,1.4991444409999999
CONFIRMED,1.4,928,5.082748362
FALSE POSITIVE,2.0,1324,5.00673576
CONFIRMED,1.66,960,9.17617167
CONFIRMED,1.61,744,19.7383992
CANDIDATE,3.59,393,59.6585348
CONFIRMED,13.43,996,10.29099413
CONFIRMED,3.63,486,59.6222627
FALSE POSITIVE,3.28,1236,4.9883873
CANDIDATE,2.04,672,8.19596647
CONFIRMED,2.74,718,15.59466045
CONFIRMED,2.59,352,56.35407916
FALSE POSITIVE,53.72,546,36.12895451
FALSE POSITIVE,10.68,591,32.50456309
FALSE POSITIVE,1.4,1086,1.332560589
FALSE POSITIVE,11.18,575,31.56904354
FALSE POSITIVE,6.28,861,9.08590495
FALSE POSITIVE,25.48,1952,0.784512952
FALSE POSITIVE,1.09,1934,0.8837784609999999
CONFIRMED,0.69,1561,2.465024332
CONFIRMED,1.31,879,15.86624787
FALSE POSITIVE,76.51,1722,4.288515468
CONFIRMED,10.07,982,3.7970182589999997
CONFIRMED,1.16,1783,1.340596782
CONFIRMED,3.29,722,17.42393582
CONFIRMED,1.6,393,9.8786461
CONFIRMED,5.12,455,49.7700907
FALSE POSITIVE,1.52,2145,0.520222869
CONFIRMED,2.98,1143,5.83376197
CANDIDATE,1.62,1532,2.42150341
CONFIRMED,3.21,728,8.29084167
CONFIRMED,2.56,576,16.73869035
FALSE POSITIVE,17.19,1137,5.0939388160000005
CONFIRMED,1.66,852,13.93291548
CONFIRMED,0.82,1752,2.36436762
CANDIDATE,0.66,487,20.6654374
CANDIDATE,3.51,765,69.8347983
CONFIRMED,2.02,1218,2.53475568
CONFIRMED,2.42,459,43.316742700000006
FALSE POSITIVE,14.39,573,37.59029855
CONFIRMED,1.57,996,2.617028373
FALSE POSITIVE,1.57,1192,1.876406096
CONFIRMED,4.6,327,150.2412582
CONFIRMED,5.82,486,53.44944498
FALSE POSITIVE,20.43,2197,0.466743525
FALSE POSITIVE,1.42,1250,1.7271772580000002
CONFIRMED,5.75,1129,10.29674097
CANDIDATE,3.7,1357,5.93919041
CONFIRMED,2.62,754,19.74733983
CONFIRMED,10.99,459,30.36044536
CANDIDATE,1.07,962,4.16787814
CONFIRMED,2.2,573,26.964501000000002
FALSE POSITIVE,22.22,1392,2.178154348
CONFIRMED,2.53,1047,5.03257009
CONFIRMED,2.52,691,21.3588236
CONFIRMED,3.05,640,22.045916300000002
CONFIRMED,2.23,535,17.32670445
CONFIRMED,2.75,390,44.841116799999995
FALSE POSITIVE,1.51,1636,1.008917105
CONFIRMED,2.81,556,13.75207851
CANDIDATE,1.4,744,11.30507984
CONFIRMED,1.85,1319,4.59489816
CONFIRMED,1.9,503,32.2964275
CANDIDATE,7.25,601,12.68173393
FALSE POSITIVE,14.18,836,6.814984472000001
CONFIRMED,12.63,1028,7.891448838
CONFIRMED,1.63,1230,2.578852119
FALSE POSITIVE,3.24,729,9.04189129
CONFIRMED,3.49,755,30.22910274
FALSE POSITIVE,24.03,2128,0.798200403
CANDIDATE,12.86,1166,3.479425638
FALSE POSITIVE,22.76,1239,2.92878704
CONFIRMED,2.99,896,9.80321143
CANDIDATE,4.22,631,24.81097206
CANDIDATE,1.38,956,7.136922
FALSE POSITIVE,34.68,1288,2.6217066940000002
CANDIDATE,0.99,954,3.72020708
FALSE POSITIVE,28.29,1077,12.26486736
CONFIRMED,2.92,782,8.689301216
FALSE POSITIVE,1.64,1567,0.979442525
CONFIRMED,14.16,1303,3.120828136
FALSE POSITIVE,1.0,1143,1.3993265030000002
CONFIRMED,1.23,521,7.06117322
CONFIRMED,3.19,749,20.55331441
CONFIRMED,3.1,560,40.0686713
CONFIRMED,6.47,401,191.239133
CANDIDATE,1.98,1285,5.83393857
FALSE POSITIVE,294.02,520,24.3282251
CONFIRMED,2.53,883,14.97031664
CONFIRMED,2.31,683,32.2753853
CANDIDATE,1.02,1046,6.33027476
CANDIDATE,1.75,613,4.04355245
CANDIDATE,3.28,930,5.59728249
CONFIRMED,1.91,837,8.77514782
CANDIDATE,3.8,969,10.12742274
CONFIRMED,1.55,923,5.1443645
CONFIRMED,2.5,632,18.45848388
CANDIDATE,1.78,669,21.06075303
CONFIRMED,2.71,739,13.08424286
CONFIRMED,12.73,1265,2.6843285409999997
CONFIRMED,1.41,771,2.8062434880000002
FALSE POSITIVE,1.12,1318,2.27190723
CONFIRMED,2.07,492,51.3011844
CONFIRMED,1.58,1876,0.9384669590000001
CANDIDATE,3.62,570,51.390145200000006
CONFIRMED,11.38,1185,3.217518511
CONFIRMED,3.86,1039,4.66271902
CONFIRMED,3.47,689,7.834433676000001
CONFIRMED,2.2,949,3.0051569110000003
FALSE POSITIVE,1.71,866,8.48039789
FALSE POSITIVE,0.86,1390,1.333395306
CONFIRMED,4.65,1622,7.71467686
CONFIRMED,1.71,1217,4.4444826
FALSE POSITIVE,3.18,727,21.3781146
CANDIDATE,3.15,515,29.542256599999998
CANDIDATE,11.32,353,186.4361811
CONFIRMED,2.33,855,8.04727721
CONFIRMED,1.44,616,5.87063416
CONFIRMED,10.89,662,15.35876777
CANDIDATE,1.99,537,35.636402200000006
FALSE POSITIVE,45.58,2321,0.94773253
CANDIDATE,7.19,898,8.98128472
FALSE POSITIVE,19.31,1057,0.692015479
FALSE POSITIVE,5.14,594,17.0421346
FALSE POSITIVE,27.43,673,7.94671044
CANDIDATE,3.64,283,192.667139
CONFIRMED,1.58,752,17.9776037
CONFIRMED,1.09,864,11.8693144
CONFIRMED,1.64,818,12.98494603
CONFIRMED,2.4,640,19.17893976
CONFIRMED,1.95,716,6.99130452
FALSE POSITIVE,29.02,402,52.971584
CONFIRMED,1.42,704,3.517494725
CONFIRMED,3.38,610,61.0373591
CONFIRMED,2.31,394,33.8677783
CANDIDATE,21.92,681,14.62399621
FALSE POSITIVE,10.15,799,9.771462706
FALSE POSITIVE,22.9,1579,1.157808038
FALSE POSITIVE,1.82,1355,6.14281498
CONFIRMED,1.16,964,5.69919592
CONFIRMED,2.49,830,18.11473813
CONFIRMED,1.6,1111,6.24145791
CONFIRMED,1.78,785,20.4222447
CONFIRMED,2.86,985,8.72585478
CONFIRMED,3.15,865,12.88291395
CONFIRMED,2.56,672,27.4345973
CONFIRMED,2.92,524,52.069002000000005
CANDIDATE,2.25,1226,2.418406841
CANDIDATE,1.41,445,6.93910337
CONFIRMED,1.78,906,9.11500269
FALSE POSITIVE,4.54,918,8.48031942
CONFIRMED,2.23,746,13.7223682
FALSE POSITIVE,5.33,1265,3.582076914
CANDIDATE,4.3,721,15.43400996
FALSE POSITIVE,2.33,1397,1.7809843159999998
CONFIRMED,1.63,417,70.6981724
CONFIRMED,1.1,1328,3.74443645
FALSE POSITIVE,53.19,1098,10.5815819
CANDIDATE,29.8,1357,2.8194533219999998
CANDIDATE,1.93,620,12.89006728
FALSE POSITIVE,21.19,595,23.21050996
CANDIDATE,1.3,865,4.74666128
CANDIDATE,2.83,549,19.65639342
FALSE POSITIVE,57.62,582,62.81584402
CANDIDATE,3.46,511,70.468171
CONFIRMED,6.31,390,85.3514875
CANDIDATE,7.58,604,23.02028478
CONFIRMED,11.65,613,69.72646639
CANDIDATE,1.57,958,1.609321941
CANDIDATE,1.99,530,9.51220046
CONFIRMED,4.82,800,4.887803076
CONFIRMED,18.05,1338,4.437962934
CONFIRMED,4.24,798,20.74028645
FALSE POSITIVE,38.59,1539,1.207852845
CANDIDATE,25.74,1571,2.3792821969999998
FALSE POSITIVE,23.61,591,26.0692512
CONFIRMED,2.08,833,9.69501146
FALSE POSITIVE,1.82,1549,1.8189391480000001
CONFIRMED,3.11,556,40.109781700000006
CANDIDATE,1.2,1846,0.708621057
CONFIRMED,0.84,1195,2.46106962
CANDIDATE,10.77,1101,3.403743926
CONFIRMED,1.54,744,8.03753796
CANDIDATE,2.61,2307,2.43902575
CANDIDATE,5.04,419,56.35879870000001
CONFIRMED,1.73,286,242.467406
CONFIRMED,4.78,399,76.13622222
FALSE POSITIVE,2.59,990,4.9883872
FALSE POSITIVE,19.84,1666,2.5868786669999997
FALSE POSITIVE,37.09,1680,3.9643333039999997
FALSE POSITIVE,49.86,1722,1.525924389
CANDIDATE,12.62,1053,5.9103714179999995
CANDIDATE,11.92,1748,0.917568975
CONFIRMED,0.99,531,5.92365747
CONFIRMED,12.91,1243,3.24325988
CANDIDATE,2.44,1116,7.79668781
CONFIRMED,3.22,417,56.4758069
CONFIRMED,2.64,353,92.8747294
CONFIRMED,1.0,602,1.538180949
CANDIDATE,3.17,855,10.418891499999999
CANDIDATE,2.8,731,20.4998763
CONFIRMED,1.77,1276,1.921437488
CONFIRMED,3.16,528,20.38174802
CANDIDATE,1.19,754,7.00447892
CONFIRMED,2.84,1050,5.101375725
FALSE POSITIVE,2.4,933,3.47021401
CANDIDATE,13.72,614,30.69395532
FALSE POSITIVE,11.61,1007,2.139325409
FALSE POSITIVE,16.61,571,29.48106127
CONFIRMED,5.8,264,572.3766320000001
FALSE POSITIVE,28.63,1287,2.233799622
FALSE POSITIVE,12.88,582,31.13862664
CONFIRMED,1.4,665,13.93068791
CANDIDATE,2.9,660,20.407484600000004
CONFIRMED,2.75,462,62.922493599999996
CANDIDATE,5.0,686,32.7737631
CONFIRMED,2.19,384,55.673581999999996
CONFIRMED,1.34,577,6.82778157
CANDIDATE,9.4,325,77.63424586
CONFIRMED,8.76,540,52.75878505
FALSE POSITIVE,3.25,523,41.0772969
FALSE POSITIVE,40.18,370,135.9121619
CONFIRMED,2.03,539,42.472907799999994
CONFIRMED,2.47,905,15.17026921
CONFIRMED,2.8,658,39.457622799999996
CONFIRMED,3.12,699,17.815968899999998
CONFIRMED,2.17,896,15.27443889
CONFIRMED,2.55,425,36.515763899999996
CONFIRMED,2.08,931,14.07969236
CONFIRMED,1.57,570,16.54081386
CONFIRMED,2.25,1290,1.93155546
CONFIRMED,1.8,472,8.41100305
CONFIRMED,2.11,652,13.52252364
CONFIRMED,3.43,393,134.2520474
CONFIRMED,16.91,1597,3.268695042
FALSE POSITIVE,30.0,557,22.84156293
CONFIRMED,7.94,660,11.720124
CONFIRMED,1.75,1453,4.33643506
CONFIRMED,2.18,573,15.95541913
CONFIRMED,1.35,714,8.25980352
CANDIDATE,3.54,417,62.56138789999999
CONFIRMED,2.17,1024,8.96847034
CONFIRMED,0.91,1268,1.9078106830000001
CANDIDATE,2.31,691,32.85862571
FALSE POSITIVE,45.18,490,48.11881255
CONFIRMED,1.27,1217,2.514628496
CONFIRMED,7.79,1093,8.025118521
CONFIRMED,1.05,534,5.79529495
CANDIDATE,2.26,768,8.56267266
CONFIRMED,1.69,809,8.30537702
CONFIRMED,2.22,638,13.22714056
CONFIRMED,2.6,410,51.8098276
CONFIRMED,7.1,1661,5.28790754
CONFIRMED,1.87,540,8.45746636
CANDIDATE,3.17,522,59.7711433
CANDIDATE,3.15,942,10.08744556
CANDIDATE,3.26,730,16.34355902
CONFIRMED,2.57,643,21.96401646
CONFIRMED,2.89,360,125.602323
CONFIRMED,1.88,706,12.51353325
CONFIRMED,1.39,626,17.9134215
CONFIRMED,1.19,559,25.2149143
CONFIRMED,1.82,469,8.29561738
CANDIDATE,3.09,666,19.58561177
CONFIRMED,1.74,745,3.69298623
CONFIRMED,1.87,1026,6.498014700000001
CONFIRMED,2.81,791,19.76169247
CONFIRMED,1.15,652,5.18498961
CANDIDATE,3.56,522,85.65424759999999
CANDIDATE,2.88,830,17.79108667
CONFIRMED,1.49,802,3.290114076
FALSE POSITIVE,10.3,1845,2.0860757519999997
CONFIRMED,9.06,1116,3.311864148
CANDIDATE,17.8,1077,63.073224100000004
CONFIRMED,3.55,1213,2.422084188
CANDIDATE,3.55,501,78.54611059999999
CONFIRMED,3.4,702,16.92342126
CONFIRMED,1.38,889,4.5803461610000005
CONFIRMED,1.25,1127,2.248288213
CONFIRMED,1.31,781,6.76690759
CONFIRMED,2.37,465,34.1732156
CONFIRMED,2.73,464,16.7364755
FALSE POSITIVE,15.9,170,137.8645881
CONFIRMED,1.21,703,7.62635494
CONFIRMED,1.75,403,11.35010642
CANDIDATE,3.04,340,109.4450597
CONFIRMED,0.79,622,7.41556471
CONFIRMED,1.5,451,24.2101973
CONFIRMED,1.68,1849,1.569066598
CONFIRMED,3.93,1087,9.59068586
CONFIRMED,4.67,1060,7.03932913
CONFIRMED,2.12,402,49.6075771
CANDIDATE,3.08,699,16.84183355
CONFIRMED,14.31,1155,7.340714946
CONFIRMED,1.34,480,12.55111099
CONFIRMED,10.96,1438,3.003879547
CONFIRMED,1.16,386,24.088417800000002
CONFIRMED,1.49,822,12.75800092
CONFIRMED,3.09,1008,6.51112385
CONFIRMED,3.37,654,23.85163321
CONFIRMED,1.38,1301,2.7140783739999996
CANDIDATE,2.45,1003,4.88753111
CONFIRMED,0.79,770,6.14728341
CANDIDATE,2.13,956,2.8001112669999997
CONFIRMED,2.75,576,34.3511339
CONFIRMED,6.62,1200,3.4130363530000003
CANDIDATE,0.86,503,6.35585682
CONFIRMED,3.97,1599,1.9703402030000001
CANDIDATE,10.69,1168,5.05821338
CONFIRMED,1.59,656,25.098508300000002
CONFIRMED,2.44,477,34.2685741
CONFIRMED,1.49,934,5.50860699
CONFIRMED,4.41,766,18.93055119
FALSE POSITIVE,41.62,520,42.94386258
CANDIDATE,2.67,712,22.064020000000003
CANDIDATE,2.24,773,5.756245244
CONFIRMED,3.61,285,148.4601819
CONFIRMED,3.21,2080,0.934885365
CONFIRMED,2.66,633,25.762684600000004
CONFIRMED,1.45,840,11.031783599999999
CONFIRMED,0.88,1016,4.12511935
CONFIRMED,1.99,913,13.12162167
CONFIRMED,3.33,546,49.6220669
CONFIRMED,2.94,792,8.08801663
CONFIRMED,2.17,845,11.55103848
CONFIRMED,2.26,1103,4.469754641000001
CONFIRMED,2.72,955,15.77382794
CONFIRMED,3.07,1290,6.56226483
CONFIRMED,2.42,749,20.67876365
CONFIRMED,10.6,612,50.79034648
CONFIRMED,2.08,967,9.59993246
CONFIRMED,1.01,1625,2.0248205
CONFIRMED,2.28,300,201.11831899999999
CONFIRMED,2.44,644,24.7577652
CONFIRMED,2.88,908,12.7983174
CONFIRMED,1.67,574,10.13200555
CONFIRMED,2.45,532,38.505224
CONFIRMED,1.6,1294,4.6126736
CONFIRMED,2.56,905,8.67890312
CANDIDATE,2.07,540,39.3135699
CONFIRMED,1.12,568,5.94565516
CONFIRMED,1.26,818,1.52373073
CONFIRMED,2.4,485,60.0853848
CONFIRMED,2.5,484,43.0343364
CANDIDATE,4.33,592,46.2991052
CANDIDATE,2.97,603,35.01190875
CONFIRMED,2.03,614,16.57099265
CONFIRMED,3.71,1040,16.00496657
CONFIRMED,2.38,1540,1.9545259659999998
CONFIRMED,1.78,831,7.23400381
CONFIRMED,6.24,564,20.17202467
CONFIRMED,2.45,512,26.41044199
CONFIRMED,2.05,786,14.37504582
CANDIDATE,2.17,1096,6.31219171
CANDIDATE,3.33,329,147.97391000000002
CONFIRMED,1.77,887,13.24503482
CONFIRMED,3.7,548,77.25507259999999
CONFIRMED,0.93,972,3.85690686
CONFIRMED,3.26,323,116.33117390000001
CONFIRMED,2.61,791,12.20951755
CANDIDATE,1.61,1253,3.07644709
CANDIDATE,1.35,2090,2.11913005
CONFIRMED,1.11,402,68.95844699999999
CANDIDATE,2.59,465,63.038036600000005
CONFIRMED,1.89,1017,9.69315023
FALSE POSITIVE,2.58,952,8.48031229
CONFIRMED,1.48,619,6.92101452
CONFIRMED,0.81,625,3.27344784
CONFIRMED,2.94,1039,15.3789014
CANDIDATE,10.52,412,134.4785189
FALSE POSITIVE,48.04,1149,24.68662378
CONFIRMED,5.76,340,71.52543938
CONFIRMED,13.25,1647,1.72086129
CANDIDATE,2.71,611,33.7888028
CANDIDATE,1.54,1155,3.215109385
CONFIRMED,1.39,1458,3.29276797
CONFIRMED,2.38,1005,13.72710334
CONFIRMED,2.3,831,24.3110031
CONFIRMED,2.88,935,21.1285655
FALSE POSITIVE,7.14,1179,24.4851178
CONFIRMED,1.42,784,7.51854537
CANDIDATE,2.23,398,86.74908070000001
CONFIRMED,3.25,850,25.96190067
CONFIRMED,7.7,369,130.3543929
CONFIRMED,10.05,1436,1.855557556
CONFIRMED,2.25,545,16.78175788
CONFIRMED,3.18,351,105.30350929999999
CONFIRMED,1.11,682,2.549562652
CONFIRMED,2.04,387,13.96950181
CONFIRMED,1.04,537,5.21230171
CONFIRMED,1.93,368,17.76076524
CONFIRMED,1.41,796,10.55840479
CONFIRMED,1.39,914,6.98800953
CONFIRMED,1.87,204,105.35822990000001
CONFIRMED,3.36,946,22.824514399999998
CONFIRMED,1.68,1196,7.05675145
CONFIRMED,2.4,522,34.8536903
CONFIRMED,0.97,953,2.41434868
CONFIRMED,1.95,1177,4.30656389
FALSE POSITIVE,39.93,834,12.96471775
FALSE POSITIVE,56.05,1541,1.731079436
CONFIRMED,16.51,882,7.794302042999999
CONFIRMED,2.84,1056,5.248667607
CONFIRMED,2.44,805,7.96431492
CANDIDATE,2.81,276,92.7297248
CANDIDATE,11.26,506,30.523145899999996
CONFIRMED,4.94,475,71.3116598
CANDIDATE,2.11,443,28.78270955
FALSE POSITIVE,37.58,731,15.44428875
CONFIRMED,1.71,1164,1.4112300230000001
CONFIRMED,1.96,634,13.47472742
CONFIRMED,1.18,1304,2.29503515
CONFIRMED,2.11,590,27.495634000000003
CONFIRMED,2.66,724,14.08826442
CONFIRMED,12.78,1046,3.905081685
CONFIRMED,2.11,239,110.9643706
CONFIRMED,2.96,876,6.94135824
CONFIRMED,1.76,1023,4.36273233
CONFIRMED,1.93,402,18.6848377
CONFIRMED,2.45,260,82.5341188
CONFIRMED,1.71,512,10.99470891
CANDIDATE,11.13,413,124.03589939999999
CANDIDATE,2.67,676,10.84969477
CANDIDATE,2.59,819,12.18420006
CONFIRMED,1.7,908,3.76417012
CONFIRMED,1.92,972,5.92972237
CONFIRMED,1.9,763,12.2476121
CANDIDATE,2.4,724,13.59051547
CONFIRMED,2.62,484,46.8776724
CANDIDATE,3.81,483,89.1935737
CONFIRMED,2.2,752,13.09390911
CONFIRMED,1.46,1042,4.915385452
FALSE POSITIVE,70.11,728,87.455958
FALSE POSITIVE,63.55,2723,0.805259257
CONFIRMED,2.54,749,9.76785911
CANDIDATE,3.44,623,40.80957343
CONFIRMED,3.34,352,22.08551599
FALSE POSITIVE,17.85,1389,4.693305543
FALSE POSITIVE,1.49,929,8.3606759
CANDIDATE,2.76,876,8.29482811
FALSE POSITIVE,27.64,536,26.635215999999996
CONFIRMED,3.29,888,17.84850835
CONFIRMED,2.8,782,26.1363443
CONFIRMED,1.81,1037,11.1895709
CONFIRMED,1.69,1332,2.7579773839999997
FALSE POSITIVE,14.81,528,18.692860600000003
CONFIRMED,17.38,1912,14.80075082
FALSE POSITIVE,15.86,390,87.24250316
CONFIRMED,2.54,642,16.87725775
CONFIRMED,1.96,689,12.05705659
CONFIRMED,2.93,517,28.26727385
CONFIRMED,2.13,1272,3.770590654
CONFIRMED,1.36,1709,2.7073064
FALSE POSITIVE,4.37,548,23.11707222
CONFIRMED,3.44,376,66.4159789
CANDIDATE,6.61,1043,5.69590202
CONFIRMED,2.04,622,27.6666375
CONFIRMED,3.19,431,57.24885179999999
CONFIRMED,3.19,498,37.055172600000006
CONFIRMED,1.61,591,16.33269981
CONFIRMED,0.92,694,10.05550267
CONFIRMED,0.97,1373,1.653889476
CANDIDATE,4.37,423,150.8783198
CONFIRMED,1.62,1292,3.553831111
CONFIRMED,1.57,1659,1.6783263
CONFIRMED,1.82,1020,5.65378163
CONFIRMED,2.75,1355,5.99185827
CONFIRMED,3.05,693,14.30517579
CANDIDATE,0.99,1082,2.64622742
CANDIDATE,3.15,1022,2.935362067
CONFIRMED,1.72,677,22.7082375
CONFIRMED,1.81,839,7.97033985
CONFIRMED,2.14,702,8.49640437
CONFIRMED,2.72,436,66.18436460000001
CONFIRMED,1.12,1011,2.032318856
CONFIRMED,1.31,794,2.892216772
CONFIRMED,1.26,1319,2.543063763
CONFIRMED,2.65,997,3.177414601
CONFIRMED,2.41,1558,2.168451063
CONFIRMED,1.21,401,37.8154157
CONFIRMED,1.16,357,53.5783052
CANDIDATE,2.44,609,6.69332825
CANDIDATE,1.71,581,7.72513619
CONFIRMED,2.02,485,10.71253475
CONFIRMED,2.05,490,32.563524900000004
CANDIDATE,2.46,763,12.19140405
CONFIRMED,1.05,1211,6.11784972
CONFIRMED,1.11,936,3.97599629
FALSE POSITIVE,3.52,2841,0.9905162820000001
CONFIRMED,1.51,931,15.0447098
FALSE POSITIVE,2.32,614,29.0726293
CONFIRMED,1.25,1000,6.42199919
CANDIDATE,1.87,813,9.75374033
CONFIRMED,2.55,393,81.3153052
CONFIRMED,3.06,546,51.3283527
CONFIRMED,2.5,384,62.8917493
CONFIRMED,1.59,391,14.87149773
CONFIRMED,1.42,687,2.732767897
FALSE POSITIVE,26.96,255,119.84010190000001
CONFIRMED,3.27,931,9.61375316
CANDIDATE,1.91,644,29.9685917
CONFIRMED,1.94,789,15.18727049
CONFIRMED,0.99,1188,0.5880010529999999
CONFIRMED,2.94,448,85.7357202
CONFIRMED,1.98,1667,1.078389713
CONFIRMED,1.55,1321,5.03728033
CONFIRMED,1.37,1116,3.2897263189999997
CONFIRMED,2.19,860,7.18644594
CONFIRMED,2.62,616,15.94248453
CONFIRMED,2.11,703,11.55562042
CONFIRMED,2.04,647,19.023136100000002
CONFIRMED,1.35,1040,4.57948235
FALSE POSITIVE,2.55,2603,0.614083885
CONFIRMED,2.13,379,55.822477500000005
FALSE POSITIVE,1.31,3015,1.34145255
CONFIRMED,0.93,1125,6.11010439
CONFIRMED,4.14,1217,4.286866229
CANDIDATE,1.68,799,10.27380957
CONFIRMED,1.58,1180,13.39155154
CONFIRMED,1.39,1576,5.62904396
CANDIDATE,1.84,520,13.36019864
CONFIRMED,2.09,451,76.95705600000001
CANDIDATE,3.79,620,14.97974335
CANDIDATE,1.15,479,8.84784273
CONFIRMED,2.48,705,9.98970266
CONFIRMED,2.04,844,5.63252508
CONFIRMED,2.67,2700,1.442592305
CONFIRMED,2.39,873,14.17222858
CONFIRMED,1.18,1242,4.92031063
CANDIDATE,4.43,681,56.4931698
CONFIRMED,2.2,560,13.82142084
FALSE POSITIVE,1.3,1384,2.30367952
CANDIDATE,2.07,1051,5.78387049
CONFIRMED,2.5,665,11.08507658
CONFIRMED,1.65,1897,0.571038347
